,Package Id,Package Timestamp,Indicator Timestamp,Indicator Title,Observable Type,Indicator Types,TTP Type,TTP Name,Domain,Domain isFQDN,URI,URI Type,IP,IP Category,IP isSource,ASN,ASN Category,ASN isSource,Port,Protocol,File,File Hash,File Format,File Hash Type,Producer Name,Indicator Description,Observable Description,TTP Description,Produced Time,Received Time,Contributing Sources,References
0,Package-ed647fbd-3ea3-4fce-b6a1-e51034a55b7a,2019-04-01T10:23:59.828579+00:00,2014-10-31T16:44:24.766014+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,s-k.kiev.ua,True ,http://s-k.kiev.ua/html/30/config.bin,URL,,,,,,,,,config.bin,9b5b5279ba86087853b3f09e605c7052,bin,MD5,zeustracker.abuse.ch,This domain s-k.kiev.ua has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=s-k.kiev.ua].,Domain: s-k.kiev.ua | isFQDN: True | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-13T00:00:00+00:00,2014-10-20T19:29:30+00:00,,
4911,Package-d789dbcd-6689-4a8f-9bbe-e7172f35ff35,2019-04-01T10:29:32.912396+00:00,2018-10-04T15:25:11.685415+00:00,Feodo,IP,IP Watchlist,,,,,,,54.38.43.230,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 54.38.43.230 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/54.38.43.230].,IPv4: 54.38.43.230 | isSource: True | ,,2018-10-04T05:13:30+00:00,2018-10-04T15:25:10+00:00,,
4912,Package-fbd45047-e191-40f8-b16e-ad08656b2488,2019-04-01T10:29:32.932724+00:00,2018-10-04T15:25:11.668057+00:00,Feodo,IP,IP Watchlist,,,,,,,96.82.180.162,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 96.82.180.162 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/96.82.180.162].,IPv4: 96.82.180.162 | isSource: True | ,,2018-10-04T05:13:30+00:00,2018-10-04T15:25:10+00:00,,
4913,Package-cd3f43ce-be66-4c67-a29b-b58e78c36e1e,2019-04-01T10:29:32.947942+00:00,2018-10-04T15:25:11.664703+00:00,Feodo,IP,IP Watchlist,,,,,,,70.62.224.226,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 70.62.224.226 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/70.62.224.226].,IPv4: 70.62.224.226 | isSource: True | ,,2018-10-04T05:13:30+00:00,2018-10-04T15:25:10+00:00,,
4914,Package-d4070743-ddd8-4217-b16b-7bb4bdbd2857,2019-04-01T10:29:32.964214+00:00,2018-10-04T15:25:11.663026+00:00,Feodo,IP,IP Watchlist,,,,,,,70.32.91.58,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 70.32.91.58 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/70.32.91.58].,IPv4: 70.32.91.58 | isSource: True | ,,2018-10-04T05:13:30+00:00,2018-10-04T15:25:10+00:00,,
4915,Package-88a58d5d-f0f5-4c09-ac29-66a4f9813c39,2019-04-01T10:29:32.984702+00:00,2018-10-05T02:24:23.248879+00:00,Feodo,IP,IP Watchlist,,,,,,,94.173.10.64,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 94.173.10.64 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/94.173.10.64].,IPv4: 94.173.10.64 | isSource: True | ,,2018-10-04T22:30:23+00:00,2018-10-05T02:24:22+00:00,,
4916,Package-28fc5d06-7d0a-4ec1-b7b5-c99c61ca7b4f,2019-04-01T10:29:32.999734+00:00,2018-10-05T02:24:23.214022+00:00,Feodo,IP,IP Watchlist,,,,,,,108.56.190.155,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 108.56.190.155 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/108.56.190.155].,IPv4: 108.56.190.155 | isSource: True | ,,2018-10-04T14:45:23+00:00,2018-10-05T02:24:22+00:00,,
4917,Package-6a7f0efc-8fb1-4688-bc3b-aa914b09550d,2019-04-01T10:29:33.019158+00:00,2018-10-05T02:24:23.215741+00:00,Feodo,IP,IP Watchlist,,,,,,,197.87.130.229,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 197.87.130.229 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/197.87.130.229].,IPv4: 197.87.130.229 | isSource: True | ,,2018-10-04T14:36:53+00:00,2018-10-05T02:24:22+00:00,,
4918,Package-c73d17ef-839c-4fe9-902f-cb6d6e9adca0,2019-04-01T10:29:33.036650+00:00,2018-10-05T02:24:23.216565+00:00,Feodo,IP,IP Watchlist,,,,,,,98.191.228.168,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 98.191.228.168 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/98.191.228.168].,IPv4: 98.191.228.168 | isSource: True | ,,2018-10-04T16:11:00+00:00,2018-10-05T02:24:22+00:00,,
4919,Package-7c2298bd-be84-41ea-80f8-a273ef73ed5f,2019-04-01T10:29:33.052329+00:00,2018-10-05T02:24:23.212945+00:00,Feodo,IP,IP Watchlist,,,,,,,117.2.133.44,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 117.2.133.44 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/117.2.133.44].,IPv4: 117.2.133.44 | isSource: True | ,,2018-10-04T14:45:23+00:00,2018-10-05T02:24:22+00:00,,
4920,Package-8b6266db-6282-4051-866b-3632764c72cf,2019-04-01T10:29:33.070341+00:00,2018-10-05T02:24:23.214896+00:00,Feodo,IP,IP Watchlist,,,,,,,128.193.56.6,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 128.193.56.6 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/128.193.56.6].,IPv4: 128.193.56.6 | isSource: True | ,,2018-10-04T21:06:02+00:00,2018-10-05T02:24:22+00:00,,
4921,Package-927252b2-10e6-460c-8c43-ad2d79a42824,2019-04-01T10:29:33.087544+00:00,2018-10-05T02:24:23.217413+00:00,Feodo,IP,IP Watchlist,,,,,,,63.230.212.128,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 63.230.212.128 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/63.230.212.128].,IPv4: 63.230.212.128 | isSource: True | ,,2018-10-04T14:45:23+00:00,2018-10-05T02:24:22+00:00,,
4922,Package-4c028b46-b430-498f-ae94-43a655d8a1ac,2019-04-01T10:29:33.104454+00:00,2018-10-05T15:26:04.800914+00:00,Feodo,IP,IP Watchlist,,,,,,,186.68.80.34,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 186.68.80.34 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/186.68.80.34].,IPv4: 186.68.80.34 | isSource: True | ,,2018-10-05T09:26:21+00:00,2018-10-05T15:26:03+00:00,,
4923,Package-9690e6be-7f51-48bf-987e-7088f12957bc,2019-04-01T10:29:33.119637+00:00,2018-10-05T15:26:04.801697+00:00,Feodo,IP,IP Watchlist,,,,,,,174.71.204.179,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 174.71.204.179 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/174.71.204.179].,IPv4: 174.71.204.179 | isSource: True | ,,2018-10-05T06:52:08+00:00,2018-10-05T15:26:03+00:00,,
4924,Package-5b872206-1e1e-45a9-9286-89b9103a461a,2019-04-01T10:29:33.138009+00:00,2018-10-05T15:26:04.799212+00:00,Feodo,IP,IP Watchlist,,,,,,,105.226.215.238,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 105.226.215.238 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/105.226.215.238].,IPv4: 105.226.215.238 | isSource: True | ,,2018-10-05T06:58:44+00:00,2018-10-05T15:26:03+00:00,,
4925,Package-b76cf24c-5315-4047-b7e7-0120b65fb0f3,2019-04-01T10:29:33.155303+00:00,2018-10-05T15:26:04.800147+00:00,Feodo,IP,IP Watchlist,,,,,,,96.254.126.140,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 96.254.126.140 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/96.254.126.140].,IPv4: 96.254.126.140 | isSource: True | ,,2018-10-05T06:09:34+00:00,2018-10-05T15:26:03+00:00,,
4926,Package-d4603d94-3e96-4219-872a-fd1ae62152f9,2019-04-01T10:29:33.170620+00:00,2018-10-06T02:17:41.480763+00:00,Feodo,IP,IP Watchlist,,,,,,,45.33.48.217,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 45.33.48.217 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/45.33.48.217].,IPv4: 45.33.48.217 | isSource: True | ,,2018-10-05T14:56:29+00:00,2018-10-06T02:17:40+00:00,,
4927,Package-e904bd22-2e2a-4e7d-ad03-b20c25476ec5,2019-04-01T10:29:33.189945+00:00,2018-10-06T02:17:41.482561+00:00,Feodo,IP,IP Watchlist,,,,,,,198.246.28.128,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 198.246.28.128 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/198.246.28.128].,IPv4: 198.246.28.128 | isSource: True | ,,2018-10-05T14:56:29+00:00,2018-10-06T02:17:40+00:00,,
4928,Package-a8d0c32b-ba56-4201-b8d5-a86c5df4bb6d,2019-04-01T10:29:33.207550+00:00,2018-10-06T02:17:41.481756+00:00,Feodo,IP,IP Watchlist,,,,,,,134.228.64.144,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 134.228.64.144 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/134.228.64.144].,IPv4: 134.228.64.144 | isSource: True | ,,2018-10-05T14:56:29+00:00,2018-10-06T02:17:40+00:00,,
4929,Package-5f0a4c61-7578-4c80-9ff9-4401b953f1ea,2019-04-01T10:29:33.222846+00:00,2018-10-10T15:22:05.470019+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,sqxflow.com,True ,http://sqxflow.com/honor/file.php,URL,,,,,,,,,file.php,b36e523251f7780b59742fb88ddfe6df,php,MD5,zeustracker.abuse.ch,This domain sqxflow.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=sqxflow.com].,FileName: file.php | FileHash: b36e523251f7780b59742fb88ddfe6df | ,,2018-10-10T00:00:00+00:00,2018-10-10T15:22:04+00:00,,
4930,Package-2716ebda-b70d-45dd-8652-47842ba14f09,2019-04-01T10:29:33.264921+00:00,2018-10-10T15:22:05.481290+00:00,ZeuS,URI,IP Watchlist-URL Watchlist-File Hash Watchlist,,,,,http://91.107.119.3/jCgRJY2BNkzwQc/file.php,URL,91.107.119.3,ipv4-addr,true,,,,,,file.php,e27b12e81139f3fff6f77c78451b79fc,php,MD5,zeustracker.abuse.ch,This IP address 91.107.119.3 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=91.107.119.3].,URI: http://91.107.119.3/jCgRJY2BNkzwQc/file.php | Type: URL | ,,2018-10-10T00:00:00+00:00,2018-10-10T15:22:04+00:00,,
4931,Package-7a174649-f8b6-4a58-92a6-8a65f438dbe1,2019-04-01T10:29:33.305240+00:00,2018-10-15T15:17:53.365085+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist,,,high-light-tw.com,True ,http://high-light-tw.com/dbull/file.php,URL,,,,,,,,,,,,,zeustracker.abuse.ch,This domain high-light-tw.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=high-light-tw.com].,URI: http://high-light-tw.com/dbull/file.php | Type: URL | ,,2018-10-15T00:00:00+00:00,2018-10-15T15:17:52+00:00,,
4932,Package-86f49721-4c90-47eb-ab91-a996a69f94e4,2019-04-01T10:29:33.335268+00:00,2018-10-15T15:17:53.363551+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,cartopei.com,True ,http://cartopei.com/nipkol/file.php,URL,,,,,,,,,file.php,cfee3ee9b7c0e5f985abbcbda0c97c49,php,MD5,zeustracker.abuse.ch,This domain cartopei.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=cartopei.com].,Domain: cartopei.com | isFQDN: True | ,,2018-10-15T00:00:00+00:00,2018-10-15T15:17:52+00:00,,
4933,Package-fabf30cf-5ae0-47dc-9e3e-c8c96a4270fd,2019-04-01T10:29:33.390821+00:00,2018-10-18T02:17:30.447422+00:00,Feodo,IP,IP Watchlist,,,,,,,75.109.200.232,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 75.109.200.232 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/75.109.200.232].,IPv4: 75.109.200.232 | isSource: True | ,,2018-10-03T03:33:55+00:00,2018-10-18T02:17:29+00:00,,
4934,Package-668b2477-0b62-427d-87d4-bdb0dc0d9be8,2019-04-01T10:29:33.396165+00:00,2018-10-18T15:16:01.750684+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,etete.eu,True ,http://etete.eu/cit/blue.php,URL,,,,,,,,,blue.php,08eedb5588d7f35b9423355f3982cf08,php,MD5,zeustracker.abuse.ch,This domain etete.eu has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=etete.eu].,URI: http://etete.eu/cit/blue.php | Type: URL | ,,2018-10-18T00:00:00+00:00,2018-10-18T15:16:01+00:00,,
4935,Package-e09032a2-d7d0-4a0d-9486-a212cf4ccb62,2019-04-01T10:29:33.446022+00:00,2018-10-18T15:16:01.751968+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,weiye-0fc.com,True ,http://weiye-0fc.com/ktel/file.php,URL,,,,,,,,,file.php,87fa3714e84edd23e4dc8d0d45c5c4fd,php,MD5,zeustracker.abuse.ch,This domain weiye-0fc.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=weiye-0fc.com].,Domain: weiye-0fc.com | isFQDN: True | ,,2018-10-18T00:00:00+00:00,2018-10-18T15:16:01+00:00,,
4936,Package-dff9d96a-ae19-4ead-81be-a6590ecea54c,2019-04-01T10:29:33.505003+00:00,2018-10-19T02:21:47.757988+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,clnp.eu,True ,http://clnp.eu/oga/config.jpg,URL,,,,,,,,,config.jpg,385273cb8c6b4342ab8d0cffd6ac1e6e,jpg,MD5,zeustracker.abuse.ch,This domain clnp.eu has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=clnp.eu].,Domain: clnp.eu | isFQDN: True | ,,2018-10-18T00:00:00+00:00,2018-10-19T02:21:47+00:00,,
4937,Package-e2856a46-5ec9-4d53-8457-1d838190d01d,2019-04-01T10:29:33.564996+00:00,2018-11-07T16:14:32.118251+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,brightqain.com,True ,http://brightqain.com/haboy/file.php,URL,,,,,,,,,file.php,0a3da42888b7c036993b56977260606c,php,MD5,zeustracker.abuse.ch,This domain brightqain.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=brightqain.com].,Domain: brightqain.com | isFQDN: True | ,,2018-11-07T00:00:00+00:00,2018-11-07T16:14:31+00:00,,
4938,Package-5978d1ec-8e6f-46e4-9c71-0ebe334c8c92,2019-04-01T10:29:33.615222+00:00,2018-11-10T16:12:22.166014+00:00,Feodo,IP,IP Watchlist,,,,,,,71.167.178.19,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 71.167.178.19 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/71.167.178.19].,IPv4: 71.167.178.19 | isSource: True | ,,2018-11-05T19:57:11+00:00,2018-11-10T16:12:20+00:00,,
4939,Package-d4647777-ec8b-482f-bd16-2c82ba399b16,2019-04-01T10:29:33.620389+00:00,2018-11-10T16:12:22.077548+00:00,Feodo,IP,IP Watchlist,,,,,,,47.156.115.109,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 47.156.115.109 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/47.156.115.109].,IPv4: 47.156.115.109 | isSource: True | ,,2018-10-17T05:45:37+00:00,2018-11-10T16:12:20+00:00,,
4940,Package-d9b6187b-fc79-476f-83c7-17310c6ab9b2,2019-04-01T10:29:33.647253+00:00,2018-11-10T16:12:22.106772+00:00,Feodo,IP,IP Watchlist,,,,,,,70.50.196.234,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 70.50.196.234 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/70.50.196.234].,IPv4: 70.50.196.234 | isSource: True | ,,2018-11-07T07:24:37+00:00,2018-11-10T16:12:20+00:00,,
4941,Package-468d161d-0f71-4f9a-b70b-ea3a9ab83c9a,2019-04-01T10:29:33.672879+00:00,2018-11-10T16:12:22.022681+00:00,Feodo,IP,IP Watchlist,,,,,,,47.157.211.140,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 47.157.211.140 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/47.157.211.140].,IPv4: 47.157.211.140 | isSource: True | ,,2018-11-08T23:53:44+00:00,2018-11-10T16:12:20+00:00,,
4942,Package-f086bdba-ede6-43ab-9876-e0c34dc9c67f,2019-04-01T10:29:33.685794+00:00,2018-11-10T16:12:22.046999+00:00,Feodo,IP,IP Watchlist,,,,,,,104.15.149.209,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 104.15.149.209 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/104.15.149.209].,IPv4: 104.15.149.209 | isSource: True | ,,2018-11-08T16:01:33+00:00,2018-11-10T16:12:20+00:00,,
4943,Package-9874c3ed-a7e2-4be1-8997-5b760b7a4ea4,2019-04-01T10:29:33.720899+00:00,2018-11-10T16:12:22.144681+00:00,Feodo,IP,IP Watchlist,,,,,,,51.38.45.245,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 51.38.45.245 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/51.38.45.245].,IPv4: 51.38.45.245 | isSource: True | ,,2018-11-07T12:24:22+00:00,2018-11-10T16:12:20+00:00,,
4944,Package-6866b638-3776-409e-afd2-6352f8b928d8,2019-04-01T10:29:33.726382+00:00,2018-11-10T16:12:22.041351+00:00,Feodo,IP,IP Watchlist,,,,,,,24.216.53.12,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 24.216.53.12 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/24.216.53.12].,IPv4: 24.216.53.12 | isSource: True | ,,2018-11-09T01:07:22+00:00,2018-11-10T16:12:20+00:00,,
4945,Package-8d761e00-6609-4f7f-9b22-aacf811c4217,2019-04-01T10:29:33.758964+00:00,2018-11-10T16:12:22.100486+00:00,Feodo,IP,IP Watchlist,,,,,,,198.37.249.160,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 198.37.249.160 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/198.37.249.160].,IPv4: 198.37.249.160 | isSource: True | ,,2018-10-15T01:10:21+00:00,2018-11-10T16:12:20+00:00,,
4946,Package-a47594d4-6598-4d8e-a06b-b935cbdb821d,2019-04-01T10:29:33.785946+00:00,2018-11-10T16:12:22.099345+00:00,Feodo,IP,IP Watchlist,,,,,,,201.171.29.119,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 201.171.29.119 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/201.171.29.119].,IPv4: 201.171.29.119 | isSource: True | ,,2018-11-07T13:16:19+00:00,2018-11-10T16:12:20+00:00,,
4947,Package-c0573a39-38c4-40b2-92fb-cde6bf6a72f9,2019-04-01T10:29:33.812833+00:00,2018-11-10T16:12:22.108492+00:00,Feodo,IP,IP Watchlist,,,,,,,5.32.65.50,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 5.32.65.50 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/5.32.65.50].,IPv4: 5.32.65.50 | isSource: True | ,,2018-11-08T20:00:53+00:00,2018-11-10T16:12:20+00:00,,
4948,Package-bf581030-e1f3-4dae-9564-6595cb43ed01,2019-04-01T10:29:33.818235+00:00,2018-11-10T16:12:22.073466+00:00,Feodo,IP,IP Watchlist,,,,,,,66.66.196.79,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 66.66.196.79 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/66.66.196.79].,IPv4: 66.66.196.79 | isSource: True | ,,2018-11-08T16:01:42+00:00,2018-11-10T16:12:20+00:00,,
4949,Package-3868cf40-1d39-4401-9301-48bd02107b57,2019-04-01T10:29:33.846431+00:00,2018-11-10T16:12:22.104864+00:00,Feodo,IP,IP Watchlist,,,,,,,201.111.74.224,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 201.111.74.224 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/201.111.74.224].,IPv4: 201.111.74.224 | isSource: True | ,,2018-11-07T08:50:33+00:00,2018-11-10T16:12:20+00:00,,
4950,Package-6336a444-9967-4181-8b91-67f68b4d030e,2019-04-01T10:29:33.870635+00:00,2018-11-10T16:12:22.021787+00:00,Feodo,IP,IP Watchlist,,,,,,,207.204.127.50,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 207.204.127.50 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/207.204.127.50].,IPv4: 207.204.127.50 | isSource: True | ,,2018-11-07T12:24:22+00:00,2018-11-10T16:12:20+00:00,,
4951,Package-2e04f4b7-bb60-4d77-81ab-3e1ad1eb6a3f,2019-04-01T10:29:33.896507+00:00,2018-11-10T16:12:22.044364+00:00,Feodo,IP,IP Watchlist,,,,,,,24.206.17.102,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 24.206.17.102 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/24.206.17.102].,IPv4: 24.206.17.102 | isSource: True | ,,2018-11-08T15:59:47+00:00,2018-11-10T16:12:20+00:00,,
4952,Package-37438be8-4fe1-4c56-b4c5-73e0be90ca35,2019-04-01T10:29:33.921689+00:00,2018-11-10T16:12:22.046148+00:00,Feodo,IP,IP Watchlist,,,,,,,190.17.44.48,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 190.17.44.48 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/190.17.44.48].,IPv4: 190.17.44.48 | isSource: True | ,,2018-11-07T07:57:09+00:00,2018-11-10T16:12:20+00:00,,
4953,Package-a5504f99-b0fe-4196-88c1-5433a758f160,2019-04-01T10:29:33.927017+00:00,2018-11-10T16:12:22.101408+00:00,Feodo,IP,IP Watchlist,,,,,,,1.221.157.205,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 1.221.157.205 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/1.221.157.205].,IPv4: 1.221.157.205 | isSource: True | ,,2018-11-05T16:21:51+00:00,2018-11-10T16:12:20+00:00,,
